"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Extreme",150.000000001552,"2011-01-18 01:45:00","2011-01-18 04:15:00",41.07417,41.07446,6.92181818181818
"Extreme",74.9999999989086,"2012-01-20 01:01:00","2012-01-20 02:16:00",42.07957,42.07971,6.93333333333333
"Extreme",59.9999999991269,"2012-01-21 00:46:00","2012-01-21 01:46:00",42.08228,42.08239,6.88
"Extreme",209.999999996944,"2015-12-19 07:16:00","2015-12-19 10:46:00",45.99535,45.99575,6.92133333333333
"Severe",284.999999999587,"2011-01-18","2011-01-18 04:45:00",41.07397,41.07451,6.997
"Severe",104.999999998472,"2011-12-31 20:31:00","2011-12-31 22:16:00",42.027,42.0272,7.21875
"Severe",165.000000001334,"2012-01-01 07:01:00","2012-01-01 09:46:00",42.0282,42.02851,7.18583333333333
"Severe",150.000000001552,"2012-01-19 23:46:00","2012-01-20 02:16:00",42.07943,42.07971,7.01545454545455
"Severe",90.0000000024249,"2012-01-20 07:31:00","2012-01-20 09:01:00",42.08031,42.08048,7.05857142857143
"Severe",314.999999999151,"2012-01-20 20:31:00","2012-01-21 01:46:00",42.08179,42.08239,7.05
"Severe",135.00000000177,"2012-01-21 12:01:00","2012-01-21 14:16:00",42.08356,42.08382,7.135
"Severe",195.000000000897,"2012-01-22 01:16:00","2012-01-22 04:31:00",42.08508,42.08545,7.11
"Severe",135.00000000177,"2012-04-01 21:16:00","2012-04-01 23:31:00",42.27914,42.2794,7.22
"Severe",134.999999998035,"2012-11-21 08:16:00","2012-11-21 10:31:00",42.91875,42.91901,7.205
"Severe",210.000000000679,"2012-11-22 08:31:00","2012-11-22 12:01:00",42.92152,42.92192,7.18466666666667
"Severe",164.999999997599,"2014-12-22 02:31:00","2014-12-22 05:16:00",45.00303,45.00334,7.11
"Severe",105.000000002207,"2014-12-22 14:16:00","2014-12-22 16:01:00",45.00437,45.00457,7.2475
"Severe",195.000000000897,"2014-12-23 02:31:00","2014-12-23 05:46:00",45.00577,45.00614,7.09142857142857
"Severe",405.000000001576,"2015-12-19 04:16:00","2015-12-19 11:01:00",45.99501,45.99578,7.00178571428571
"Severe",255.000000000024,"2015-12-19 19:46:00","2015-12-20 00:01:00",45.99678,45.99726,7.12944444444444
"Severe",225.00000000046,"2015-12-20 07:31:00","2015-12-20 11:16:00",45.99812,45.99855,7.148125
"Severe",165.000000005068,"2016-11-26 11:16:00","2016-11-26 14:01:00",46.93553,46.93585,7.215
"Severe",284.999999999587,"2023-12-07 07:15:00","2023-12-07 12:00:00",53.96795,53.96849,7.1295
"Severe",299.999999999369,"2023-12-07 20:30:00","2023-12-08 01:30:00",53.96946,53.97003,7.09761904761905
"Severe",225.00000000046,"2023-12-08 08:15:00","2023-12-08 12:00:00",53.9708,53.97123,7.180625
"Severe",150.000000001552,"2023-12-08 23:15:00","2023-12-09 01:45:00",53.97252,53.9728,7.20454545454545
"Moderate",120.000000001988,"2010-12-15 22:30:00","2010-12-16 00:30:00",40.98339,40.98362,7.46555555555556
"Moderate",224.999999996726,"2010-12-16 22:30:00","2010-12-17 02:15:00",40.98613,40.98656,7.449375
"Moderate",150.000000001552,"2010-12-30 23:15:00","2010-12-31 01:45:00",41.02457,41.02486,7.44181818181818
"Moderate",120.000000001988,"2011-01-17 11:30:00","2011-01-17 13:30:00",41.07255,41.07277,7.48666666666667
"Moderate",510.000000003782,"2011-01-17 20:30:00","2011-01-18 05:00:00",41.07357,41.07454,7.13514285714286
"Moderate",195.000000000897,"2011-01-18 11:15:00","2011-01-18 14:30:00",41.07526,41.07563,7.32714285714286
"Moderate",194.999999997162,"2011-01-19 01:15:00","2011-01-19 04:30:00",41.07686,41.07723,7.34857142857143
"Moderate",180.000000001115,"2011-01-20 02:15:00","2011-01-20 05:15:00",41.07971,41.08005,7.35923076923077
"Moderate",269.999999999806,"2011-07-07 19:00:00","2011-07-07 23:30:00",41.54189,41.54241,7.46947368421053
"Moderate",284.999999999587,"2011-07-08 10:30:00","2011-07-08 15:15:00",41.54366,41.54421,7.453
"Moderate",194.999999997162,"2011-07-08 20:15:00","2011-07-08 23:30:00",41.54478,41.54515,7.39642857142857
"Moderate",74.9999999989086,"2011-07-09 01:15:00","2011-07-09 02:30:00",41.54535,41.54549,7.495
"Moderate",59.9999999991269,"2011-07-09 13:45:00","2011-07-09 14:45:00",41.54678,41.54689,7.466
"Moderate",195.000000000897,"2011-07-09 21:00:00","2011-07-10 00:15:00",41.5476,41.54797,7.45357142857143
"Moderate",164.999999997599,"2011-07-10 13:15:00","2011-07-10 16:00:00",41.54946,41.54977,7.4825
"Moderate",60.0000000028615,"2011-07-10 17:30:00","2011-07-10 18:30:00",41.54994,41.55006,7.478
"Moderate",104.999999998472,"2011-07-30 06:30:00","2011-07-30 08:15:00",41.60348,41.60368,7.48375
"Moderate",89.9999999986903,"2011-07-30 19:15:00","2011-07-30 20:45:00",41.60494,41.60511,7.51571428571429
"Moderate",480.000000000484,"2011-07-31 04:15:00","2011-07-31 12:15:00",41.60596,41.60688,7.47393939393939
"Moderate",150.000000001552,"2011-07-31 16:45:00","2011-07-31 19:15:00",41.60739,41.60768,7.49090909090909
"Moderate",255.000000000024,"2011-08-01 09:00:00","2011-08-01 13:15:00",41.60925,41.60973,7.49222222222222
"Moderate",510.000000000048,"2011-08-02 05:45:00","2011-08-02 14:15:00",41.61162,41.61259,7.45685714285714
"Moderate",74.999999995174,"2011-08-02 17:45:00","2011-08-02 19:00:00",41.61299,41.61313,7.49
"Moderate",404.999999997841,"2011-08-03 08:30:00","2011-08-03 15:15:00",41.61467,41.61544,7.47321428571429
"Moderate",60.0000000028615,"2011-08-03 18:15:00","2011-08-03 19:15:00",41.61578,41.6159,7.496
"Moderate",165.000000001334,"2011-08-04 12:15:00","2011-08-04 15:00:00",41.61784,41.61815,7.45833333333333
"Moderate",165.000000001334,"2011-08-05 13:15:00","2011-08-05 16:00:00",41.62069,41.621,7.50083333333333
"Moderate",330.000000002667,"2011-12-31 04:16:00","2011-12-31 09:46:00",42.02514,42.02577,7.32347826086956
"Moderate",359.999999998496,"2011-12-31 17:16:00","2011-12-31 23:16:00",42.02663,42.02731,7.322
"Moderate",389.999999998059,"2012-01-01 03:16:00","2012-01-01 09:46:00",42.02777,42.02851,7.27555555555556
"Moderate",269.999999999806,"2012-01-01 19:01:00","2012-01-01 23:31:00",42.02957,42.03008,7.40789473684211
"Moderate",225.00000000046,"2012-01-02 06:16:00","2012-01-02 10:01:00",42.03085,42.03128,7.466875
"Moderate",269.999999999806,"2012-01-19 21:46:00","2012-01-20 02:16:00",42.0792,42.07971,7.17526315789474
"Moderate",300.000000003104,"2012-01-20 04:01:00","2012-01-20 09:01:00",42.07991,42.08048,7.32333333333333
"Moderate",344.999999998714,"2012-01-20 20:01:00","2012-01-21 01:46:00",42.08174,42.08239,7.073
"Moderate",300.000000003104,"2012-01-21 10:16:00","2012-01-21 15:16:00",42.08336,42.08393,7.26142857142857
"Moderate",450.000000000921,"2012-01-21 21:31:00","2012-01-22 05:01:00",42.08465,42.0855,7.259
"Moderate",164.999999997599,"2012-01-22 12:46:00","2012-01-22 15:31:00",42.08639,42.0867,7.36583333333333
"Moderate",194.999999997162,"2012-01-23 01:46:00","2012-01-23 05:01:00",42.08787,42.08824,7.34785714285714
"Moderate",134.999999998035,"2012-01-24 03:01:00","2012-01-24 05:16:00",42.09076,42.09101,7.409
"Moderate",149.999999997817,"2012-01-27 04:46:00","2012-01-27 07:16:00",42.09917,42.09946,7.42181818181818
"Moderate",269.999999999806,"2012-03-16 19:16:00","2012-03-16 23:46:00",42.23508,42.23559,7.44736842105263
"Moderate",269.999999999806,"2012-03-17 20:31:00","2012-03-18 01:01:00",42.23796,42.23847,7.40631578947368
"Moderate",104.999999998472,"2012-03-18 22:46:00","2012-03-19 00:31:00",42.24096,42.24115,7.47875
"Moderate",255.000000000024,"2012-03-31 18:16:00","2012-03-31 22:31:00",42.27606,42.27654,7.455
"Moderate",405.000000001576,"2012-04-01 17:46:00","2012-04-02 00:31:00",42.27874,42.27951,7.30821428571429
"Moderate",180.000000001115,"2012-04-02 08:46:00","2012-04-02 11:46:00",42.28045,42.2808,7.42307692307692
"Moderate",329.999999998932,"2012-04-02 19:31:00","2012-04-03 01:01:00",42.28168,42.28231,7.40478260869565
"Moderate",374.999999998278,"2012-11-21 04:46:00","2012-11-21 11:01:00",42.91835,42.91907,7.30461538461538
"Moderate",255.000000000024,"2012-11-21 20:01:00","2012-11-22 00:16:00",42.92009,42.92058,7.37277777777778
"Moderate",420.000000001357,"2012-11-22 05:16:00","2012-11-22 12:16:00",42.92115,42.92195,7.2651724137931
"Moderate",195.000000000897,"2012-11-22 21:46:00","2012-11-23 01:01:00",42.92303,42.9234,7.43357142857143
"Moderate",210.000000000679,"2012-11-23 08:46:00","2012-11-23 12:16:00",42.92429,42.92469,7.43466666666667
"Moderate",314.999999999151,"2012-12-06 04:46:00","2012-12-06 10:01:00",42.95945,42.96005,7.36227272727273
"Moderate",299.999999995634,"2012-12-07 05:16:00","2012-12-07 10:16:00",42.96225,42.96282,7.34380952380952
"Moderate",119.999999998254,"2012-12-07 21:01:00","2012-12-07 23:01:00",42.96404,42.96427,7.46555555555556
"Moderate",284.999999995853,"2012-12-08 06:46:00","2012-12-08 11:31:00",42.96516,42.9657,7.40666666666667
"Moderate",59.9999999991269,"2013-08-22 12:01:00","2013-08-22 13:01:00",43.66986,43.66998,7.456
"Moderate",269.999999999806,"2014-12-22 01:16:00","2014-12-22 05:46:00",45.00288,45.0034,7.2021052631579
"Moderate",225.00000000046,"2014-12-22 12:31:00","2014-12-22 16:16:00",45.00417,45.0046,7.295
"Moderate",299.999999999369,"2014-12-23 01:01:00","2014-12-23 06:01:00",45.0056,45.00617,7.19190476190476
"Moderate",150.000000001552,"2014-12-24 03:16:00","2014-12-24 05:46:00",45.00859,45.00888,7.40818181818182
"Moderate",74.9999999989086,"2014-12-25 05:01:00","2014-12-25 06:16:00",45.01153,45.01167,7.45666666666667
"Moderate",59.9999999991269,"2015-02-11 06:31:00","2015-02-11 07:31:00",45.14321,45.14332,7.446
"Moderate",240.000000000242,"2015-02-11 17:31:00","2015-02-11 21:31:00",45.14447,45.14492,7.37470588235294
"Moderate",209.999999996944,"2015-02-12 19:16:00","2015-02-12 22:46:00",45.1474,45.1478,7.37066666666667
"Moderate",150.000000001552,"2015-12-10 01:46:00","2015-12-10 04:16:00",45.97006,45.97035,7.44636363636364
"Moderate",150.000000001552,"2015-12-14 04:01:00","2015-12-14 06:31:00",45.98128,45.98157,7.43272727272727
"Moderate",164.999999997599,"2015-12-15 04:46:00","2015-12-15 07:31:00",45.98411,45.98442,7.4075
"Moderate",269.999999999806,"2015-12-18 18:46:00","2015-12-18 23:16:00",45.99392,45.99444,7.38157894736842
"Moderate",450.000000000921,"2015-12-19 03:31:00","2015-12-19 11:01:00",45.99492,45.99578,7.03387096774194
"Moderate",330.000000002667,"2015-12-19 18:46:00","2015-12-20 00:16:00",45.99666,45.99729,7.16739130434783
"Moderate",314.999999999151,"2015-12-20 06:01:00","2015-12-20 11:16:00",45.99795,45.99855,7.21681818181818
"Moderate",195.000000000897,"2015-12-20 21:46:00","2015-12-21 01:01:00",45.99975,46.00012,7.39285714285714
"Moderate",90.0000000024249,"2015-12-24 01:31:00","2015-12-24 03:01:00",46.00839,46.00856,7.48142857142857
"Moderate",210.000000000679,"2016-11-26 00:01:00","2016-11-26 03:31:00",46.93425,46.93465,7.36933333333333
"Moderate",314.999999999151,"2016-11-26 09:16:00","2016-11-26 14:31:00",46.9353,46.9359,7.28409090909091
"Moderate",314.999999999151,"2016-11-26 22:16:00","2016-11-27 03:31:00",46.93679,46.93739,7.32409090909091
"Moderate",164.999999997599,"2017-02-06 23:15:00","2017-02-07 02:00:00",47.13416,47.13447,7.45
"Moderate",284.999999995853,"2017-02-07 22:00:00","2017-02-08 02:45:00",47.13676,47.1373,7.3955
"Moderate",164.999999997599,"2017-02-11 02:15:00","2017-02-11 05:00:00",47.14546,47.14578,7.37666666666667
"Moderate",150.000000001552,"2017-02-21 22:01:00","2017-02-22 00:31:00",47.17512,47.1754,7.47545454545455
"Moderate",225.00000000046,"2017-02-22 22:31:00","2017-02-23 02:16:00",47.17791,47.17834,7.41875
"Moderate",105.000000002207,"2017-03-16 16:46:00","2017-03-16 18:31:00",47.23753,47.23773,7.44625
"Moderate",119.999999998254,"2017-03-17 03:31:00","2017-03-17 05:31:00",47.23876,47.23899,7.46888888888889
"Moderate",164.999999997599,"2017-03-17 16:01:00","2017-03-17 18:46:00",47.24018,47.2405,7.44916666666667
"Moderate",134.999999998035,"2020-12-22 06:46:00","2020-12-22 09:01:00",51.00899,51.00925,7.427
"Moderate",314.999999999151,"2020-12-23 05:46:00","2020-12-23 11:01:00",51.01162,51.01222,7.33909090909091
"Moderate",164.999999997599,"2021-11-13 09:15:00","2021-11-13 12:00:00",51.90243,51.90274,7.47333333333333
"Moderate",180.000000001115,"2021-11-14 09:45:00","2021-11-14 12:45:00",51.90522,51.90557,7.40076923076923
"Moderate",285.000000003322,"2021-12-22 01:30:00","2021-12-22 06:15:00",52.00839,52.00893,7.399
"Moderate",119.999999998254,"2022-01-09 06:00:00","2022-01-09 08:00:00",52.05822,52.05845,7.47111111111111
"Moderate",59.9999999953923,"2022-06-22 23:30:00","2022-06-23 00:30:00",52.50953,52.50965,7.48
"Moderate",329.999999998932,"2022-06-24 14:15:00","2022-06-24 19:45:00",52.51396,52.51458,7.47478260869565
"Moderate",74.9999999989086,"2022-06-25 00:45:00","2022-06-25 02:00:00",52.51515,52.5153,7.48666666666667
"Moderate",314.999999999151,"2022-06-25 14:45:00","2022-06-25 20:00:00",52.51675,52.51735,7.48045454545455
"Moderate",195.000000000897,"2022-06-26 15:30:00","2022-06-26 18:45:00",52.51958,52.51995,7.49357142857143
"Moderate",134.999999998035,"2022-07-13 05:00:00","2022-07-13 07:15:00",52.56495,52.56521,7.494
"Moderate",180.000000001115,"2022-07-19 10:00:00","2022-07-19 13:00:00",52.58196,52.58231,7.46923076923077
"Moderate",210.000000000679,"2022-07-24 14:45:00","2022-07-24 18:15:00",52.5962,52.5966,7.46733333333333
"Moderate",269.999999999806,"2022-07-25 15:15:00","2022-07-25 19:45:00",52.599,52.59951,7.48473684210526
"Moderate",164.999999997599,"2022-07-26 16:00:00","2022-07-26 18:45:00",52.60183,52.60214,7.47583333333333
"Moderate",240.000000000242,"2022-08-30 09:30:00","2022-08-30 13:30:00",52.69697,52.69743,7.48941176470588
"Moderate",269.999999999806,"2022-09-09 15:45:00","2022-09-09 20:15:00",52.72509,52.7256,7.46789473684211
"Moderate",419.999999997623,"2022-09-10 04:00:00","2022-09-10 11:00:00",52.72648,52.72728,7.44448275862069
"Moderate",300.000000003104,"2022-09-10 16:15:00","2022-09-10 21:15:00",52.72788,52.72845,7.45571428571429
"Moderate",404.999999997841,"2022-09-11 06:00:00","2022-09-11 12:45:00",52.72945,52.73022,7.47785714285714
"Moderate",105.000000002207,"2022-09-12 11:45:00","2022-09-12 13:30:00",52.73285,52.73305,7.48
"Moderate",134.999999998035,"2022-11-02 07:45:00","2022-11-02 10:00:00",52.87212,52.87237,7.484
"Moderate",89.9999999986903,"2022-11-03 09:15:00","2022-11-03 10:45:00",52.87503,52.8752,7.47714285714286
"Moderate",89.9999999986903,"2022-11-07 01:30:00","2022-11-07 03:00:00",52.8851,52.88527,7.46428571428571
"Moderate",105.000000002207,"2022-11-08 02:15:00","2022-11-08 04:00:00",52.88793,52.88813,7.45625
"Moderate",105.000000002207,"2022-11-09 03:00:00","2022-11-09 04:45:00",52.89075,52.89095,7.45625
"Moderate",135.00000000177,"2022-11-10 03:15:00","2022-11-10 05:30:00",52.89352,52.89378,7.46
"Moderate",89.9999999986903,"2022-11-11 04:30:00","2022-11-11 06:00:00",52.8964,52.89658,7.48714285714286
"Moderate",89.9999999986903,"2022-11-13 05:45:00","2022-11-13 07:15:00",52.90203,52.9022,7.48571428571429
"Moderate",135.00000000177,"2022-11-14 05:45:00","2022-11-14 08:00:00",52.90477,52.90502,7.477
"Moderate",120.000000005723,"2022-11-15 07:15:00","2022-11-15 09:15:00",52.90768,52.90791,7.48333333333333
"Moderate",120.000000001988,"2022-11-16 06:30:00","2022-11-16 08:30:00",52.91033,52.91056,7.48666666666667
"Moderate",59.9999999991269,"2022-11-19 10:15:00","2022-11-19 11:15:00",52.91898,52.91909,7.492
"Moderate",225.00000000046,"2022-12-29 05:15:00","2022-12-29 09:00:00",53.028,53.02842,7.45375
"Moderate",90.0000000024249,"2023-12-05 08:15:00","2023-12-05 09:45:00",53.96259,53.96276,7.45428571428571
"Moderate",165.000000001334,"2023-12-06 21:30:00","2023-12-07 00:15:00",53.96684,53.96715,7.43416666666667
"Moderate",390.000000001794,"2023-12-07 05:45:00","2023-12-07 12:15:00",53.96778,53.96852,7.18740740740741
"Moderate",404.999999997841,"2023-12-07 19:00:00","2023-12-08 01:45:00",53.96929,53.97006,7.16964285714286
"Moderate",299.999999999369,"2023-12-08 07:30:00","2023-12-08 12:30:00",53.97072,53.97129,7.2152380952381
"Moderate",314.999999999151,"2023-12-08 20:45:00","2023-12-09 02:00:00",53.97223,53.97283,7.29045454545455
"Moderate",135.00000000177,"2023-12-10 00:15:00","2023-12-10 02:30:00",53.97537,53.97563,7.456
"Moderate",269.999999999806,"2024-01-29 02:30:00","2024-01-29 07:00:00",54.11261,54.11313,7.37052631578947
"Moderate",225.00000000046,"2024-01-30 03:15:00","2024-01-30 07:00:00",54.11544,54.11587,7.349375
"Moderate",105.000000002207,"2024-01-31 05:00:00","2024-01-31 06:45:00",54.11838,54.11858,7.45625
"Moderate",60.0000000028615,"2024-03-03 20:45:00","2024-03-03 21:45:00",54.20785,54.20796,7.48
"Moderate",104.999999998472,"2024-03-17 18:00:00","2024-03-17 19:45:00",54.24589,54.24609,7.475
"Moderate",89.9999999986903,"2024-03-18 19:30:00","2024-03-18 21:00:00",54.2488,54.24897,7.45
"Moderate",105.000000002207,"2024-08-08 11:00:00","2024-08-08 12:45:00",54.63961,54.63981,7.48375
"Moderate",465.000000000703,"2024-08-09 08:45:00","2024-08-09 16:30:00",54.64209,54.64298,7.440625
"Moderate",389.999999998059,"2024-08-10 10:45:00","2024-08-10 17:15:00",54.64506,54.6458,7.45814814814815
"Moderate",210.000000000679,"2024-08-11 12:30:00","2024-08-11 16:00:00",54.648,54.6484,7.48
"Moderate",254.999999996289,"2024-11-22 05:30:00","2024-11-22 09:45:00",54.92939,54.92988,7.44888888888889
"Moderate",165.000000005068,"2025-01-07 06:30:00","2025-01-07 09:15:00",55.05554,55.05585,7.42916666666667
"Moderate",390.000000001794,"2025-03-23 17:00:00","2025-03-23 23:30:00",55.26221,55.26296,7.34851851851852
"Moderate",225.00000000046,"2025-03-24 20:15:00","2025-03-25",55.26533,55.26575,7.40125
"Sub-Optimal",105.999999999204,"2009-07-16 14:15:00","2009-07-16 16:01:00",39.56601,39.56621,7.66142857142857
"Sub-Optimal",149.000000000819,"2009-07-16 21:31:00","2009-07-17",39.56684,39.56712,7.70375
"Sub-Optimal",149.999999997817,"2009-07-29 16:30:00","2009-07-29 19:00:00",39.60188,39.60217,7.63
"Sub-Optimal",464.999999996968,"2009-07-29 20:45:00","2009-07-30 04:30:00",39.60237,39.60325,7.6665625
"Sub-Optimal",525.000000003564,"2009-07-30 09:15:00","2009-07-30 18:00:00",39.6038,39.60479,7.67305555555556
"Sub-Optimal",149.999999997817,"2009-07-30 22:15:00","2009-07-31 00:45:00",39.60528,39.60557,7.70909090909091
"Sub-Optimal",75.0000000026432,"2009-07-31 10:30:00","2009-07-31 11:45:00",39.60668,39.60682,7.72333333333333
"Sub-Optimal",284.999999995853,"2009-08-18 15:00:00","2009-08-18 19:45:00",39.65651,39.65705,7.6895
"Sub-Optimal",614.99999999852,"2009-08-19 02:00:00","2009-08-19 12:15:00",39.65776,39.65893,7.63214285714286
"Sub-Optimal",495.000000000266,"2009-08-19 14:30:00","2009-08-19 22:45:00",39.65919,39.66013,7.65058823529412
"Sub-Optimal",1260.00000000034,"2009-08-20 02:30:00","2009-08-20 23:30:00",39.66056,39.66296,7.65729411764706
"Sub-Optimal",1079.99999999922,"2009-08-21 02:45:00","2009-08-21 20:45:00",39.66333,39.66538,7.66260273972603
"Sub-Optimal",854.999999998762,"2009-08-22 05:15:00","2009-08-22 19:30:00",39.66635,39.66798,7.69103448275862
"Sub-Optimal",1019.99999999636,"2009-08-23 05:45:00","2009-08-23 22:45:00",39.66915,39.67109,7.66057971014493
"Sub-Optimal",975.00000000075,"2009-08-24 06:45:00","2009-08-24 23:00:00",39.672,39.67386,7.62742424242424
"Sub-Optimal",779.999999999853,"2009-08-25 07:30:00","2009-08-25 20:30:00",39.67483,39.67631,7.62207547169811
"Sub-Optimal",524.999999999829,"2009-08-26 09:15:00","2009-08-26 18:00:00",39.67777,39.67877,7.69055555555556
"Sub-Optimal",330.000000002667,"2009-08-27 11:30:00","2009-08-27 17:00:00",39.68076,39.68139,7.7295652173913
"Sub-Optimal",225.00000000046,"2009-08-31 02:30:00","2009-08-31 06:15:00",39.6907,39.69112,7.67625
"Sub-Optimal",330.000000002667,"2009-08-31 14:30:00","2009-08-31 20:00:00",39.69207,39.69269,7.61347826086957
"Sub-Optimal",629.999999998302,"2009-09-01","2009-09-01 10:30:00",39.69315,39.69435,7.59674418604651
"Sub-Optimal",360.000000002231,"2009-09-01 14:45:00","2009-09-01 20:45:00",39.69483,39.69552,7.5848
"Sub-Optimal",1184.99999999769,"2009-09-02 01:30:00","2009-09-02 21:15:00",39.69606,39.69832,7.63575
"Sub-Optimal",1080.00000000296,"2009-09-03 02:15:00","2009-09-03 20:15:00",39.69889,39.70094,7.65945205479452
"Sub-Optimal",840.000000002715,"2009-09-04 03:45:00","2009-09-04 17:45:00",39.7018,39.7034,7.68210526315789
"Sub-Optimal",435.000000001139,"2009-09-05 09:00:00","2009-09-05 16:15:00",39.70514,39.70596,7.68766666666667
"Sub-Optimal",119.999999998254,"2009-09-22 13:15:00","2009-09-22 15:15:00",39.7522,39.75243,7.72666666666667
"Sub-Optimal",374.999999998278,"2009-09-25 10:15:00","2009-09-25 16:30:00",39.76007,39.76079,7.70307692307692
"Sub-Optimal",345.000000002449,"2009-09-25 20:15:00","2009-09-26 02:00:00",39.76122,39.76187,7.73041666666667
"Sub-Optimal",419.999999997623,"2009-09-26 11:00:00","2009-09-26 18:00:00",39.7629,39.7637,7.67931034482759
"Sub-Optimal",404.999999997841,"2009-09-26 21:15:00","2009-09-27 04:00:00",39.76407,39.76484,7.67642857142857
"Sub-Optimal",449.999999997186,"2009-09-27 10:45:00","2009-09-27 18:15:00",39.76561,39.76647,7.68483870967742
"Sub-Optimal",555.000000003128,"2009-09-27 21:15:00","2009-09-28 06:30:00",39.76681,39.76787,7.665
"Sub-Optimal",539.999999999611,"2009-09-28 11:45:00","2009-09-28 20:45:00",39.76846,39.76949,7.68756756756757
"Sub-Optimal",1169.99999999791,"2009-09-29","2009-09-29 19:30:00",39.76986,39.77209,7.6773417721519
"Sub-Optimal",915.000000001623,"2009-09-30 00:45:00","2009-09-30 16:00:00",39.77269,39.77443,7.72193548387097
"Sub-Optimal",105.000000002207,"2009-10-01 11:30:00","2009-10-01 13:15:00",39.77666,39.77686,7.7275
"Sub-Optimal",105.000000002207,"2009-10-05 12:15:00","2009-10-05 14:00:00",39.7877,39.7879,7.73
"Sub-Optimal",119.999999998254,"2009-11-24 06:30:00","2009-11-24 08:30:00",39.92403,39.92426,7.72555555555556
"Sub-Optimal",75.0000000026432,"2009-11-25 08:15:00","2009-11-25 09:30:00",39.92697,39.92711,7.74666666666667
"Sub-Optimal",74.9999999989086,"2009-12-18 04:15:00","2009-12-18 05:30:00",39.98953,39.98967,7.72833333333333
"Sub-Optimal",90.0000000024249,"2009-12-19 04:30:00","2009-12-19 06:00:00",39.99229,39.99247,7.72857142857143
"Sub-Optimal",105.000000002207,"2009-12-20 04:45:00","2009-12-20 06:30:00",39.99506,39.99526,7.72125
"Sub-Optimal",90.0000000024249,"2009-12-22 05:15:00","2009-12-22 06:45:00",40.0006,40.00077,7.73285714285714
"Sub-Optimal",315.000000002885,"2009-12-23 03:45:00","2009-12-23 09:00:00",40.00317,40.00377,7.63272727272727
"Sub-Optimal",314.999999999151,"2009-12-24 04:00:00","2009-12-24 09:15:00",40.00594,40.00654,7.66181818181818
"Sub-Optimal",240.000000000242,"2009-12-25 05:45:00","2009-12-25 09:45:00",40.00888,40.00933,7.72176470588235
"Sub-Optimal",75.0000000026432,"2010-01-02 04:00:00","2010-01-02 05:15:00",40.03059,40.03074,7.72333333333333
"Sub-Optimal",135.00000000177,"2010-01-03 04:00:00","2010-01-03 06:15:00",40.03333,40.03359,7.699
"Sub-Optimal",90.0000000024249,"2010-01-04 05:15:00","2010-01-04 06:45:00",40.03622,40.03639,7.71571428571429
"Sub-Optimal",359.999999998496,"2010-04-07 17:00:00","2010-04-07 23:00:00",40.29235,40.29304,7.65153846153846
"Sub-Optimal",74.9999999989086,"2010-04-28 13:45:00","2010-04-28 15:00:00",40.34951,40.34966,7.74
"Sub-Optimal",75.0000000026432,"2010-04-29 14:30:00","2010-04-29 15:45:00",40.35234,40.35248,7.70833333333333
"Sub-Optimal",89.9999999986903,"2010-04-30 15:30:00","2010-04-30 17:00:00",40.35519,40.35537,7.71571428571429
"Sub-Optimal",120.000000001988,"2010-06-24 16:00:00","2010-06-24 18:00:00",40.50594,40.50616,7.8
"Sub-Optimal",299.999999999369,"2010-06-25 02:45:00","2010-06-25 07:45:00",40.50716,40.50773,7.73285714285714
"Sub-Optimal",74.9999999989086,"2010-06-25 16:00:00","2010-06-25 17:15:00",40.50868,40.50882,7.72333333333333
"Sub-Optimal",284.999999999587,"2010-06-27 04:15:00","2010-06-27 09:00:00",40.51281,40.51336,7.7145
"Sub-Optimal",210.000000000679,"2010-06-27 17:15:00","2010-06-27 20:45:00",40.5143,40.5147,7.72866666666667
"Sub-Optimal",359.999999998496,"2010-06-28 04:15:00","2010-06-28 10:15:00",40.51555,40.51624,7.6876
"Sub-Optimal",164.999999997599,"2010-06-28 17:45:00","2010-06-28 20:30:00",40.51709,40.51741,7.71416666666667
"Sub-Optimal",465.000000000703,"2010-06-29 05:45:00","2010-06-29 13:30:00",40.51846,40.51935,7.7125
"Sub-Optimal",89.9999999986903,"2010-06-29 18:30:00","2010-06-29 20:00:00",40.51992,40.52009,7.70285714285714
"Sub-Optimal",284.999999999587,"2010-06-30 06:45:00","2010-06-30 11:30:00",40.52132,40.52186,7.7105
"Sub-Optimal",75.0000000026432,"2010-06-30 19:00:00","2010-06-30 20:15:00",40.52272,40.52286,7.70666666666667
"Sub-Optimal",284.999999999587,"2010-07-01 07:30:00","2010-07-01 12:15:00",40.52414,40.52469,7.679
"Sub-Optimal",255.000000003758,"2010-07-05 22:30:00","2010-07-06 02:45:00",40.53682,40.5373,7.71764705882353
"Sub-Optimal",195.000000000897,"2010-07-06 14:30:00","2010-07-06 17:45:00",40.53864,40.53901,7.645
"Sub-Optimal",360.000000002231,"2010-07-06 23:00:00","2010-07-07 05:00:00",40.53961,40.5403,7.6832
"Sub-Optimal",284.999999999587,"2010-07-07 14:00:00","2010-07-07 18:45:00",40.54132,40.54187,7.5375
"Sub-Optimal",404.999999997841,"2010-07-07 23:30:00","2010-07-08 06:15:00",40.54241,40.54318,7.61678571428571
"Sub-Optimal",104.999999998472,"2010-07-11 06:00:00","2010-07-11 07:45:00",40.55137,40.55157,7.72375
"Sub-Optimal",329.999999998932,"2010-07-11 16:30:00","2010-07-11 22:00:00",40.55257,40.5532,7.71565217391304
